Feature	Gain	Cover	Frequency
cinversion2	2.74641773722399e-05	0.00116321564373285	0.000114040089477609
mtarjeta_master_descuentos_delta1	2.72031519625473e-05	0.000197548197829822	6.14062020264047e-05
active_quarter_delta1	2.71959644101261e-05	9.70809859814666e-05	6.14062020264047e-05
Master_mpagosdolares_delta1	2.67034715058601e-05	5.61631621408608e-05	8.77231457520067e-05
minversion2_delta1	2.6533809571342e-05	0.000221286557919512	7.01785166016053e-05
ccheques_emitidos_lag1	2.56493960464846e-05	0.000575862800391956	6.14062020264047e-05
ctarjeta_visa_descuentos_lag1	2.45958439879018e-05	0.000440844384916485	7.8950831176806e-05
ccajas_depositos_delta1	2.43481774437251e-05	0.000314611104502898	8.77231457520067e-05
cforex_buy	2.29055296518871e-05	0.0003137601625236	2.6316943725602e-05
mcheques_emitidos_lag1	2.25826125348246e-05	0.000694832909281966	8.77231457520067e-05
mcheques_emitidos_rechazados_lag1	2.23536140864296e-05	0.000131937802632787	2.6316943725602e-05
mtarjeta_visa_descuentos	2.06768317075886e-05	0.000134262200567813	9.64954603272073e-05
mforex_buy	2.02499854643174e-05	0.000914533589584238	7.01785166016053e-05
ctarjeta_visa_descuentos	1.96521195556163e-05	0.00044429498248101	7.01785166016053e-05
ccajas_otras_lag1	1.89679316787511e-05	0.000161850888159601	3.50892583008027e-05
Visa_delinquency_delta1	1.8273791213496e-05	9.06658581853981e-05	5.2633887451204e-05
cpagodeservicios_lag1	1.8062929138277e-05	0.000513396932116539	6.14062020264047e-05
ctarjeta_master_debitos_automaticos_delta1	1.72481384109125e-05	6.24365806783888e-05	5.2633887451204e-05
mtarjeta_master_descuentos	1.61784042301431e-05	0.000247310952242912	2.6316943725602e-05
cforex_sell_delta1	1.51169675537299e-05	8.18228343575115e-05	3.50892583008027e-05
Master_status_delta1	1.20124004312988e-05	0.000180919249379307	0.000157901662353612
mcheques_depositados_lag1	1.15932133309245e-05	0.000587310437341025	6.14062020264047e-05
Master_cadelantosefectivo_lag1	1.05675997742303e-05	5.08666069958978e-06	3.50892583008027e-05
ccajeros_propios_descuentos_lag1	1.01380446794503e-05	2.71884237657276e-05	2.6316943725602e-05
cinversion1_lag1	9.27069867057697e-06	5.18771816329597e-05	1.75446291504013e-05
mcajeros_propios_descuentos_lag1	9.04633607528107e-06	3.38348015466694e-05	1.75446291504013e-05
tpaquete7_delta1	8.90592726411202e-06	0.000681676600363532	6.14062020264047e-05
tcuentas	8.82119350572689e-06	4.79836854331582e-05	1.75446291504013e-05
cinversion2_lag1	8.38365940920679e-06	2.53669487859305e-05	8.77231457520067e-06
cprestamos_hipotecarios_lag1	8.1992768968756e-06	0.000576581185486785	4.38615728760033e-05
Visa_madelantopesos_lag1	6.56895564186738e-06	5.70711539185378e-06	1.75446291504013e-05
Master_madelantopesos	5.94890436597602e-06	7.43015658851179e-05	0.000219307864380017
Master_madelantopesos_delta1	5.58453755312902e-06	4.49267162234922e-06	1.75446291504013e-05
cplazo_fijo_delta1	4.73227723390978e-06	3.57737319937174e-05	1.75446291504013e-05
Master_delinquency_delta1	4.3536049447563e-06	1.03868005243974e-05	1.75446291504013e-05
Master_madelantopesos_lag1	4.32421587211028e-06	1.489739554597e-05	7.8950831176806e-05
cprestamos_prendarios_lag1	4.07671801586312e-06	9.8442096545467e-05	8.77231457520067e-06
ccheques_depositados	4.07668234630863e-06	5.40858020359813e-05	1.75446291504013e-05
mcheques_emitidos	3.93588900133656e-06	0.000118733825099397	3.50892583008027e-05
mpagodeservicios_delta1	2.86899409423979e-06	1.98758294221642e-05	8.77231457520067e-06
ctarjeta_master_descuentos	2.86790370339701e-06	3.47716233026717e-05	8.77231457520067e-06
mtarjeta_master_descuentos_lag1	2.01131636384246e-06	2.8378232395023e-05	8.77231457520067e-06
ccajeros_propios_descuentos_delta1	1.07449530031366e-06	2.23889950724151e-06	8.77231457520067e-06
ctarjeta_master_descuentos_lag1	6.06888248129346e-07	5.44543376319272e-06	8.77231457520067e-06
ctarjeta_master_delta1	6.06589591351094e-07	2.57849072018625e-05	3.50892583008027e-05
mcajeros_propios_descuentos_delta1	2.49082877006212e-07	2.1469181478229e-05	8.77231457520067e-06
Visa_cadelantosefectivo_delta1	1.26175690017122e-09	3.92476681121243e-06	8.77231457520067e-06
Visa_cadelantosefectivo_lag1	1.20529350307371e-10	1.60410609559882e-06	8.77231457520067e-06
Master_cadelantosefectivo	8.23194487389573e-14	1.4324304389526e-05	5.2633887451204e-05
Master_madelantodolares	8.63780721790356e-15	1.37117817547906e-06	8.77231457520067e-06
Master_cadelantosefectivo_delta1	1.03708659182084e-16	1.14953818338082e-06	8.77231457520067e-06
